views,uploader,county_code
6158,,22071
444,1,22073
922,,22073
70,1,22075
131,,22075
27,1,22077
37,,22077
601,1,22079
849,,22079
6,1,22081
5,,22081
20,1,22083
14,,22083
12,1,22085
13,,22085
87,1,22087
217,,22087
153,1,22089
451,,22089
35,,22093
21,1,22093
237,,22095
147,1,22095
560,,22097
264,1,22097
142,1,22099
243,,22099
132,1,22101
222,,22101
1469,1,22103
2744,,22103
529,1,22105
953,,22105
333,1,22109
484,,22109
40,1,22111
7,,22111
187,1,22113
291,,22113
158,1,22115
300,,22115
34,1,22117
92,,22117
255,,22119
76,1,22119
146,1,22121
96,,22121
4,1,22123
5,,22123
20,1,22125
22,,22125
17,1,22127
26,,22127
2403,1,23001
1284,,23001
527,1,23003
489,,23003
5127,,23005
9187,1,23005
429,1,23007
283,,23007
585,1,23009
283,,23009
1483,,23011
2545,1,23011
641,1,23013
438,,23013
485,1,23015
221,,23015
705,1,23017
448,,23017
2503,1,23019
1992,,23019
52,1,23021
30,,23021
455,1,23023
212,,23023
361,1,23025
269,,23025
337,1,23027
201,,23027
174,1,23029
175,,23029
3506,1,23031
1992,,23031
695,,24001
1235,1,24001
10595,1,24003
7571,,24003
29398,1,24005
15319,,24005
1085,1,24009
769,,24009
205,1,24011
122,,24011
1279,,24013
1541,1,24013
1090,1,24015
841,,24015
1209,,24017
2616,1,24017
251,1,24019
190,,24019
3644,1,24021
2455,,24021
134,,24023
154,1,24023
3643,1,24025
2411,,24025
5521,,24027
9733,1,24027
190,1,24029
117,,24029
39744,1,24031
18662,,24031
18782,1,24033
8322,,24033
982,1,24035
570,,24035
1575,1,24037
1225,,24037
117,1,24039
82,,24039
457,1,24041
321,,24041
1903,,24043
2216,1,24043
1779,1,24045
1139,,24045
665,1,24047
531,,24047
2626,,25001
2850,1,25001
2301,1,25003
1788,,25003
4356,1,25005
5637,,25005
264,1,25007
194,,25007
11953,1,25009
10008,,25009
442,,25011
799,1,25011
6164,1,25013
6554,,25013
5381,1,25015
3063,,25015
30849,,25017
49083,1,25017
162,1,25019
93,,25019
10454,,25021
12607,1,25021
5163,1,25023
6042,,25023
40034,1,25025
25680,,25025
11008,1,25027
11480,,25027
1,1,26001
1,,26001
53,,26003
65,1,26003
368,1,26005
554,,26005
316,,26007
170,1,26007
36,1,26009
28,,26009
25,1,26011
11,,26011
46,1,26013
16,,26013
271,,26015
200,1,26015
749,1,26017
1014,,26017
14,1,26019
32,,26019
1295,,26021
894,1,26021
252,1,26023
325,,26023
601,1,26025
754,,26025
111,1,26027
144,,26027
187,1,26029
247,,26029
91,1,26031
227,,26031
471,1,26033
740,,26033
56,1,26035
105,,26035
262,1,26037
465,,26037
31,1,26039
55,,26039
234,1,26041
304,,26041
211,1,26043
208,,26043
738,1,26045
862,,26045
348,1,26047
378,,26047
1624,1,26049
2306,,26049
20,1,26051
39,,26051
125,1,26053
163,,26053
901,1,26055
1112,,26055
242,,26057
204,1,26057
183,1,26059
238,,26059
531,1,26061
707,,26061
72,1,26063
69,,26063
3817,,26065
4537,1,26065
189,1,26067
278,,26067
255,,26069
141,1,26069
601,1,26071
757,,26071
861,,26073
825,1,26073
791,1,26075
1347,,26075
2930,,26077
2607,1,26077
64,1,26079
120,,26079
5895,1,26081
7365,,26081
2,1,26085
9,,26085
308,1,26087
825,,26087
66,1,26089
73,,26089
490,1,26091
625,,26091
1894,,26093
1484,1,26093
2,1,26095
2,,26095
13,,26097
6,1,26097
6517,1,26099
9911,,26099
138,1,26101
217,,26101
692,1,26103
803,,26103
131,1,26105
196,,26105
228,1,26107
298,,26107
13,1,26109
19,,26109
727,1,26111
931,,26111
7,1,26113
6,,26113
1296,,26115
979,1,26115
252,1,26117
441,,26117
20,1,26119
34,,26119
1251,1,26121
1762,,26121
1644,1,26123
2320,,26123
17468,,26125
13883,1,26125
31,1,26127
57,,26127
37,1,26129
76,,26129
31,1,26133
42,,26133
26,1,26135
42,,26135
213,1,26137
334,,26137
3016,1,26139
3518,,26139
3,1,26141
2,,26141
168,1,26143
250,,26143
1220,1,26145
1833,,26145
885,1,26147
1507,,26147
332,1,26149
351,,26149
144,1,26151
221,,26151
2,1,26153
16,,26153
563,1,26155
712,,26155
352,1,26157
499,,26157
316,1,26159
383,,26159
15304,1,26161
14576,,26161
40694,1,26163
49012,,26163
192,1,26165
275,,26165
27,1,27001
12,,27001
2481,1,27003
2618,,27003
147,,27005
151,1,27005
340,,27007
300,1,27007
60,1,27009
72,,27009
1665,1,27013
1276,,27013
233,1,27015
162,,27015
311,1,27017
273,,27017
1113,,27019
1277,1,27019
84,,27021
101,1,27021
97,1,27023
110,,27023
431,,27025
434,1,27025
534,1,27027
464,,27027
15,1,27029
37,,27029
87,1,27031
41,,27031
41,1,27033
39,,27033
519,1,27035
688,,27035
6885,1,27037
5431,,27037
92,1,27039
97,,27039
269,1,27041
286,,27041
85,1,27043
84,,27043
146,1,27045
122,,27045
187,1,27047
117,,27047
423,1,27049
364,,27049
18,1,27051
29,,27051
33462,1,27053
21788,,27053
83,1,27055
117,,27055
138,1,27057
78,,27057
87,,27059
131,1,27059
232,1,27061
260,,27061
63,1,27063
56,,27063
29,1,27065
20,,27065
336,1,27067
305,,27067
4,1,27069
2,,27069
29,1,27071
18,,27071
15,1,27073
12,,27073
39,,27075
85,1,27075
7,1,27077
6,,27077
117,1,27079
79,,27079
20,1,27081
11,,27081
181,1,27083
188,,27083
308,1,27085
322,,27085
10,1,27087
9,,27087
130,1,27091
90,,27091
48,1,27093
58,,27093
104,1,27095
74,,27095
79,1,27097
85,,27097
547,1,27099
412,,27099
3,,27101
235,1,27103
57,,27103
144,1,27105
172,,27105
3,1,27107
4,,27107
2409,,27109
3468,1,27109
292,1,27111
323,,27111
103,1,27113
113,,27113
71,1,27115
103,,27115
24,1,27117
18,,27117
69,,27119
54,1,27119
45,1,27121
25,,27121
7928,,27123
13371,1,27123
44,1,27127
70,,27127
7,,27129
6,1,27129
1345,1,27131
800,,27131
47,1,27133
69,,27133
62,,27135
49,1,27135
3344,1,27137
2319,,27137
2133,,27139
2237,1,27139
680,1,27141
890,,27141
22,1,27143
15,,27143
2234,,27145
2430,1,27145
458,1,27147
470,,27147
243,1,27149
138,,27149
14,1,27151
18,,27151
73,1,27153
76,,27153
87,1,27157
141,,27157
60,1,27159
73,,27159
119,1,27161
63,,27161
2125,1,27163
1842,,27163
116,1,27165
27,,27165
833,1,27169
712,,27169
1138,,27171
1071,1,27171
112,1,28001
194,,28001
100,1,28003
309,,28003
61,,28007
22,1,28007
1,,28009
1,1,28009
128,,28011
85,1,28011
13,1,28013
14,,28013
4,,28015
4,,28017
8,1,28019
18,,28019
8,,28021
2,1,28021
3,1,28023
16,,28023
10,1,28025
21,,28025
39,1,28027
77,,28027
11,1,28029
48,,28029
2,1,28031
5,,28031
759,1,28033
1353,,28033
1121,1,28035
2200,,28035
71,1,28037
93,,28037
29,1,28039
34,,28039
15,1,28041
37,,28041
138,1,28043
171,,28043
292,,28045
195,1,28045
1073,1,28047
1595,,28047
1673,1,28049
2185,,28049
42,,28051
11,1,28051
3,1,28053
5,,28053
62,1,28057
119,,28057
537,1,28059
934,,28059
8,1,28061
5,,28061
2,1,28065
2,,28065
127,1,28067
293,,28067
5,1,28069
708,1,28071
935,,28071
11,,28073
3,1,28073
223,1,28075
409,,28075
11,1,28079
15,,28079
299,1,28081
578,,28081
126,1,28083
117,,28083
73,1,28085
147,,28085
326,,28087
192,1,28087
587,1,28089
1092,,28089
22,,28091
17,1,28091
19,,28093
13,1,28093
24,1,28095
41,,28095
30,1,28097
17,,28097
75,1,28099
96,,28099
11,1,28101
31,,28101
2,1,28103
1,,28103
495,1,28105
953,,28105
25,1,28107
44,,28107
277,,28109
158,1,28109
2,1,28111
103,1,28113
114,,28113
52,,28115
23,1,28115
117,,28117
81,1,28117
1,1,28119
2,,28119
446,1,28121
869,,28121
29,1,28123
53,,28123
21,1,28127
33,,28127
1,,28129
15,1,28131
39,,28131
22,1,28133
29,,28133
1,1,28135
57,,28137
29,1,28137
21,1,28139
71,,28139
18,,28141
7,1,28141
6,1,28143
4,,28143
80,1,28145
119,,28145
1,1,28147
2,,28147
137,1,28149
160,,28149
76,1,28151
141,,28151
8,1,28153
12,,28153
1,,28155
10,1,28159
35,,28159
5,1,28161
4,,28161
26,1,28163
41,,28163
352,,29001
458,1,29001
56,,29003
30,1,29003
18,1,29005
9,,29005
123,,29007
109,1,29007
91,1,29009
113,,29009
28,1,29011
30,,29011
53,,29013
57,1,29013
46,,29015
29,1,29015
4,,29017
1,1,29017
4833,1,29019
3682,,29019
693,1,29021
703,,29021
190,1,29023
244,,29023
5,1,29025
29,,29025
152,1,29027
217,,29027
291,1,29029
510,,29029
815,1,29031
929,,29031
36,1,29033
23,,29033
4,,29035
631,,29037
549,1,29037
35,,29039
23,1,29039
6,1,29041
4,,29041
1218,,29043
650,1,29043
71,1,29045
163,,29045
788,1,29047
881,,29047
184,1,29049
340,,29049
864,1,29051
850,,29051
99,,29053
62,1,29053
49,1,29055
89,,29055
31,,29059
8,1,29059
2,1,29061
1,,29061
45,1,29065
35,,29065
5,1,29067
11,,29067
114,,29069
73,1,29069
438,1,29071
788,,29071
60,1,29073
41,,29073
3647,1,29077
3430,,29077
73,,29079
46,1,29079
42,,29081
26,1,29081
73,1,29083
97,,29083
6,1,29085
8,,29085
1,1,29087
2,,29087
11,1,29089
6,,29089
178,1,29091
247,,29091
1,,29093
7766,1,29095
7536,,29095
923,,29097
836,1,29097
1092,1,29099
1803,,29099
436,1,29101
624,,29101
3,1,29103
6,,29103
132,1,29105
208,,29105
126,,29107
96,1,29107
68,1,29109
67,,29109
49,1,29111
38,,29111
179,1,29113
258,,29113
11,1,29115
16,,29115
55,1,29117
75,,29117
40,1,29119
71,,29119
44,1,29121
45,,29121
60,1,29123
94,,29123
270,1,29127
257,,29127
9,1,29129
4,,29129
31,1,29131
33,,29131
15,,29133
25,1,29133
113,,29135
53,1,29135
14,1,29137
19,,29137
1,,29139
122,,29141
72,1,29141
16,1,29143
6,,29143
217,1,29145
280,,29145
210,,29147
272,1,29147
16,1,29149
31,,29149
20,1,29151
39,,29151
179,1,29155
225,,29155
77,1,29157
93,,29157
262,1,29159
312,,29159
497,1,29161
648,,29161
15,1,29163
36,,29163
305,1,29165
283,,29165
478,1,29167
657,,29167
303,1,29169
439,,29169
37,1,29171
21,,29171
5,,29173
8,1,29173
195,,29175
106,1,29175
14,1,29177
28,,29177
3,1,29179
6,,29179
9,1,29181
9,,29181
3747,1,29183
5252,,29183
1,1,29185
2,,29185
13,1,29186
38,,29186
590,,29187
350,1,29187
23984,1,29189
22170,,29189
73,1,29195
162,,29195
30,1,29199
17,,29199
300,,29201
121,1,29201
3,,29203
2,1,29205
61,1,29207
125,,29207
15,1,29209
27,,29209
991,1,29211
262,,29211
889,,29213
620,1,29213
26,1,29215
48,,29215
68,1,29217
68,,29217
62,1,29219
144,,29219
26,,29221
9,1,29221
1,1,29223
82,1,29225
141,,29225
19,1,29229
10,,29229
79,1,30001
74,,30001
30,,30003
11,1,30003
3,,30005
23,1,30007
3,,30007
32,1,30009
36,,30009
492,1,30013
609,,30013
2,,30015
7,1,30015
67,1,30017
50,,30017
88,1,30021
91,,30021
27,1,30023
44,,30023
13,1,30025
22,,30025
33,1,30027
56,,30027
1023,1,30029
1411,,30029
1666,1,30031
1720,,30031
121,1,30035
119,,30035
75,1,30041
91,,30041
8,1,30043
4,,30043
156,1,30047
185,,30047
841,1,30049
720,,30049
105,1,30053
169,,30053
28,1,30057
44,,30057
2,,30061
2317,1,30063
1905,,30063
32,1,30065
47,,30065
119,1,30067
172,,30067
1,1,30071
64,1,30073
10,,30073
12,1,30077
15,,30077
118,1,30081
154,,30081
46,1,30083
124,,30083
30,1,30085
18,,30085
17,1,30087
12,,30087
93,1,30089
149,,30089
2,1,30091
283,1,30093
297,,30093
2,,30095
18,,30097
27,1,30097
24,1,30101
53,,30101
23,1,30105
33,,30105
1164,1,30111
1729,,30111
261,1,31001
181,,31001
1,1,31003
6,,31003
18,1,31011
35,,31011
109,1,31013
65,,31013
9,1,31017
4,,31017
610,1,31019
568,,31019
9,1,31021
2,,31021
2,1,31023
13,,31023
135,1,31025
107,,31025
20,1,31027
22,,31027
48,1,31029
15,,31029
6,1,31031
29,,31031
73,1,31033
50,,31033
3,1,31035
21,1,31037
11,,31037
24,1,31039
13,,31039
13,1,31041
13,,31041
524,1,31043
191,,31043
39,1,31045
50,,31045
138,1,31047
139,,31047
422,1,31053
268,,31053
24291,1,31055
13252,,31055
14,1,31059
40,,31059
3,1,31063
10,,31063
24,,31065
28,1,31065
101,1,31067
54,,31067
22,1,31071
18,,31071
827,1,31079
719,,31079
65,1,31081
25,,31081
2,1,31083
1,,31083
13,1,31089
26,,31089
1,1,31093
6,1,31095
55,,31095
4,1,31097
1,,31097
16,,31099
13,1,31099
41,1,31101
21,,31101
1,,31105
5976,1,31109
4978,,31109
313,1,31111
285,,31111
304,1,31119
280,,31119
42,1,31121
18,,31121
14,,31127
25,1,31127
96,1,31131
61,,31131
1,1,31135
9,,31135
27,,31137
18,1,31137
12,,31139
24,1,31139
276,1,31141
260,,31141
28,,31145
28,1,31145
16,,31147
36,1,31147
226,1,31151
150,,31151
1840,1,31153
1604,,31153
53,1,31155
65,,31155
362,1,31157
250,,31157
53,1,31159
67,,31159
16,1,31167
6,,31167
1,,31169
33,1,31173
7,,31173
9,1,31175
9,,31175
175,1,31177
246,,31177
127,1,31179
59,,31179
10,1,31181
8,,31181
67,,31185
60,1,31185
325,1,32001
290,,32001
157407,1,32003
38905,,32003
1233,1,32005
794,,32005
782,1,32007
479,,32007
551,1,32013
93,,32013
8,1,32015
1137,1,32019
516,,32019
21,1,32021
3,,32021
1310,1,32023
516,,32023
4,,32027
1,1,32029
1,,32029
48950,1,32031
12112,,32031
60,1,32033
16,,32033
929,,32510
2733,1,32510
13449,1,33001
713,,33001
9659,1,33003
567,,33003
1175,,33005
20754,1,33005
187,,33007
4399,1,33007
13033,1,33009
1149,,33009
105518,1,33011
5649,,33011
33299,1,33013
1594,,33013
62261,1,33015
4056,,33015
52644,1,33017
2456,,33017
345,,33019
6360,1,33019
3218,1,34001
4283,,34001
18556,,34003
14675,1,34003
4650,1,34005
5843,,34005
4124,1,34007
5129,,34007
530,1,34009
708,,34009
1582,1,34011
2532,,34011
11608,1,34013
10822,,34013
3389,1,34015
4747,,34015
10219,1,34017
11662,,34017
1989,,34019
1482,1,34019
8827,1,34021
7879,,34021
12283,1,34023
15447,,34023
7792,1,34025
11848,,34025
9007,1,34027
11491,,34027
5367,1,34029
9380,,34029
8536,,34031
5569,1,34031
199,1,34033
300,,34033
6264,1,34035
7095,,34035
3047,,34037
2359,1,34037
8094,,34039
8409,1,34039
1824,1,34041
2533,,34041
10822,1,35001
8696,,35001
279,1,35005
283,,35005
23,1,35006
15,,35006
20,1,35007
14,,35007
236,1,35009
370,,35009
1003,1,35013
833,,35013
219,1,35015
247,,35015
79,1,35017
53,,35017
7,1,35019
21,,35019
44,,35023
67,1,35023
316,1,35025
443,,35025
122,,35027
101,1,35027
354,1,35028
228,,35028
82,1,35029
47,,35029
153,,35031
140,1,35031
2,,35033
5,1,35033
220,1,35035
290,,35035
12,1,35037
10,,35037
86,1,35041
120,,35041
1283,1,35043
1084,,35043
413,1,35045
443,,35045
95,1,35047
50,,35047
1723,1,35049
978,,35049
64,,35051
72,1,35051
57,1,35053
45,,35053
261,1,35055
105,,35055
41,,35057
52,1,35057
22,1,35059
20,,35059
154,,35061
120,1,35061
6494,1,36001
5813,,36001
218,1,36003
245,,36003
3208,,36007
2960,1,36007
391,,36009
268,1,36009
582,1,36011
513,,36011
1212,,36013
929,1,36013
673,,36015
671,1,36015
1049,1,36017
840,,36017
1251,1,36019
956,,36019
1088,1,36021
674,,36021
325,1,36023
383,,36023
329,1,36025
298,,36025
5586,1,36027
5520,,36027
17540,1,36029
20595,,36029
226,1,36031
237,,36031
258,1,36033
300,,36033
494,1,36035
608,,36035
289,1,36037
394,,36037
502,,36039
401,1,36039
1,,36041
530,1,36043
344,,36043
700,1,36045
797,,36045
44,,36049
79,1,36049
417,1,36051
542,,36051
861,1,36053
802,,36053
11611,1,36055
12143,,36055
432,,36057
323,1,36057
19370,1,36059
27748,,36059
273523,1,36061
200415,,36061
1380,1,36063
1819,,36063
1812,1,36065
2654,,36065
5989,1,36067
6178,,36067
1060,1,36069
1063,,36069
4342,1,36071
5936,,36071
412,,36073
173,1,36073
876,1,36075
1093,,36075
610,1,36077
454,,36077
1043,1,36079
1381,,36079
1868,1,36083
1917,,36083
4662,1,36087
6380,,36087
805,1,36089
779,,36089
2954,1,36091
3068,,36091
2508,1,36093
1989,,36093
159,,36095
102,1,36095
68,1,36097
86,,36097
140,1,36099
157,,36099
639,,36101
518,1,36101
19657,1,36103
28863,,36103
497,1,36105
617,,36105
218,1,36107
310,,36107
4946,1,36109
2868,,36109
3353,1,36111
2207,,36111
856,1,36113
703,,36113
213,1,36115
266,,36115
476,1,36117
832,,36117
19325,,36119
20253,1,36119
84,1,36121
109,,36121
126,,36123
122,1,36123
1699,,37001
1071,1,37001
198,,37003
88,1,37003
44,1,37005
54,,37005
190,1,37007
249,,37007
158,1,37009
306,,37009
119,1,37011
235,,37011
232,1,37013
341,,37013
23,1,37015
46,,37015
93,1,37017
165,,37017
938,1,37019
1522,,37019
4074,1,37021
3518,,37021
424,1,37023
731,,37023
1441,1,37025
2428,,37025
319,1,37027
749,,37027
173,,37029
109,1,37029
1436,1,37031
711,,37031
24,1,37033
42,,37033
1147,1,37035
2289,,37035
420,1,37037
402,,37037
72,1,37039
111,,37039
37,1,37041
61,,37041
29,,37043
31,1,37043
266,1,37045
581,,37045
168,,37047
94,1,37047
742,1,37049
1066,,37049
3999,,37051
2348,1,37051
132,1,37053
163,,37053
416,1,37055
587,,37055
662,1,37057
1371,,37057
331,1,37059
545,,37059
168,,37061
98,1,37061
7300,1,37063
5339,,37063
118,1,37065
202,,37065
3362,1,37067
4041,,37067
185,1,37069
307,,37069
954,1,37071
1582,,37071
5,,37073
5,1,37075
34,,37075
261,,37077
189,1,37077
207,1,37079
241,,37079
6144,,37081
4760,1,37081
164,1,37083
318,,37083
359,1,37085
613,,37085
369,1,37087
584,,37087
844,1,37089
1187,,37089
99,,37091
63,1,37091
148,1,37093
392,,37093
2,,37095
3,1,37095
1194,1,37097
2611,,37097
336,1,37099
352,,37099
1528,,37101
924,1,37101
13,,37103
11,1,37103
1753,1,37105
1259,,37105
221,1,37107
406,,37107
527,1,37109
1099,,37109
262,1,37111
380,,37111
372,,37113
354,1,37113
89,1,37115
84,,37115
65,1,37117
87,,37117
18544,,37119
14161,1,37119
42,1,37121
89,,37121
57,1,37123
74,,37123
555,1,37125
829,,37125
682,1,37127
1068,,37127
2220,1,37129
2852,,37129
32,1,37131
25,,37131
1560,1,37133
2230,,37133
4332,1,37135
2497,,37135
27,1,37137
58,,37137
181,1,37139
311,,37139
341,1,37141
516,,37141
46,,37143
18,1,37143
176,1,37145
208,,37145
3050,1,37147
5008,,37147
65,1,37149
41,,37149
572,1,37151
1143,,37151
172,1,37153
237,,37153
582,,37155
291,1,37155
377,1,37157
620,,37157
1299,,37159
827,1,37159
421,,37161
211,1,37161
230,1,37163
431,,37163
145,1,37165
179,,37165
299,1,37167
487,,37167
330,1,37169
558,,37169
628,1,37171
917,,37171
78,1,37173
91,,37173
289,1,37175
458,,37175
3,,37177
1826,1,37179
2709,,37179
122,1,37181
206,,37181
15124,1,37183
17273,,37183
19,1,37185
20,,37185
9,,37187
19,1,37187
1133,,37189
1009,1,37189
432,1,37191
838,,37191
628,,37193
308,1,37193
392,1,37195
626,,37195
111,1,37197
187,,37197
120,1,37199
142,,37199
7,1,38001
50,,38001
49,1,38003
54,,38003
4,1,38005
7,,38005
17,1,38009
22,,38009
42,1,38011
24,,38011
924,1,38015
1166,,38015
1991,1,38017
2516,,38017
27,1,38019
41,,38019
53,,38021
51,1,38021
11,1,38025
32,,38025
20,1,38031
20,,38031
1964,,38035
1754,1,38035
105,,38053
47,1,38053
6,1,38055
1,,38055
78,1,38057
170,,38057
37,1,38059
36,,38059
49,1,38061
59,,38061
23,1,38067
49,,38067
14,1,38069
16,,38069
40,1,38071
80,,38071
17,1,38073
42,,38073
77,1,38077
50,,38077
28,1,38079
38,,38079
14,,38081
9,1,38081
172,1,38089
259,,38089
127,1,38093
138,,38093
4,1,38097
17,,38097
28,1,38099
113,,38099
409,1,38101
680,,38101
372,1,38105
363,,38105
35,1,39001
48,,39001
664,1,39003
762,,39003
536,,39005
276,1,39005
511,1,39007
672,,39007
912,1,39009
1072,,39009
364,,39011
233,1,39011
129,1,39013
286,,39013
245,1,39015
363,,39015
5515,,39017
3617,1,39017
49,1,39019
64,,39019
195,1,39021
372,,39021
808,1,39023
1045,,39023
2193,,39025
1470,1,39025
342,1,39027
364,,39027
406,1,39029
631,,39029
150,1,39031
354,,39031
170,1,39033
302,,39033
13718,1,39035
13376,,39035
530,,39037
200,1,39037
164,1,39039
219,,39039
1258,1,39041
1968,,39041
522,1,39043
725,,39043
783,1,39045
1321,,39045
173,1,39047
160,,39047
19880,1,39049
19342,,39049
349,,39051
217,1,39051
952,,39053
734,1,39053
833,,39055
594,1,39055
1372,1,39057
2074,,39057
103,1,39059
243,,39059
11549,1,39061
13252,,39061
397,1,39063
649,,39063
178,1,39065
253,,39065
6,1,39067
15,,39067
129,1,39069
231,,39069
46,1,39071
63,,39071
458,1,39073
587,,39073
62,1,39075
160,,39075
281,1,39077
559,,39077
98,1,39079
132,,39079
337,,39081
392,1,39081
628,1,39083
675,,39083
1433,1,39085
2404,,39085
198,1,39087
261,,39087
1644,,39089
1007,1,39089
245,1,39091
378,,39091
2830,1,39093
3976,,39093
4204,1,39095
3889,,39095
234,,39097
134,1,39097
1634,1,39099
2443,,39099
342,1,39101
542,,39101
3224,,39103
1892,1,39103
6,1,39105
14,,39105
220,1,39107
330,,39107
1413,,39109
828,1,39109
19,1,39111
36,,39111
4871,1,39113
5760,,39113
23,1,39115
58,,39115
99,1,39117
180,,39117
555,1,39119
512,,39119
13,1,39121
14,,39121
552,1,39123
717,,39123
49,,39125
21,1,39125
77,,39127
87,1,39127
306,1,39129
421,,39129
123,,39131
94,1,39131
1569,1,39133
2076,,39133
101,1,39135
643,,39135
132,1,39137
188,,39137
1170,,39139
660,1,39139
539,1,39141
704,,39141
298,1,39143
546,,39143
264,1,39145
571,,39145
398,1,39147
359,,39147
202,1,39149
374,,39149
2514,1,39151
3937,,39151
5467,1,39153
6823,,39153
1638,,39155
1248,1,39155
825,,39157
515,1,39157
400,1,39159
722,,39159
94,1,39161
180,,39161
7,1,39163
2,,39163
2065,1,39165
3263,,39165
421,1,39167
714,,39167
776,1,39169
1312,,39169
136,1,39171
264,,39171
1105,1,39173
1397,,39173
145,1,39175
133,,39175
22,,40001
8,1,40001
13,,40005
19,1,40005
7,1,40007
13,,40007
82,1,40009
115,,40009
200,1,40013
219,,40013
29,1,40015
57,,40015
416,1,40017
597,,40017
207,1,40019
270,,40019
238,1,40021
177,,40021
23,,40023
17,1,40023
3065,,40027
2809,1,40027
983,,40031
728,1,40031
1,1,40033
1,,40033
24,1,40035
35,,40035
249,1,40037
566,,40037
107,1,40039
164,,40039
154,1,40041
275,,40041
7,,40043
1,1,40043
442,,40047
253,1,40047
45,1,40049
54,,40049
99,1,40051
168,,40051
26,1,40061
32,,40061
7,1,40063
5,,40063
132,1,40065
174,,40065
20,1,40069
18,,40069
173,1,40071
206,,40071
154,1,40073
220,,40073
2,1,40077
8,,40077
78,1,40079
94,,40079
56,1,40081
54,,40081
112,1,40083
144,,40083
23,,40085
18,1,40085
253,1,40087
392,,40087
155,1,40089
147,,40089
35,1,40091
47,,40091
2,,40093
8,1,40095
35,,40095
99,1,40097
148,,40097
31,1,40099
114,,40099
283,1,40101
501,,40101
9,,40103
17,1,40103
1,1,40105
13,,40105
1,1,40107
8317,1,40109
9830,,40109
116,1,40111
107,,40111
357,1,40113
388,,40113
116,,40115
96,1,40115
59,1,40117
24,,40117
814,1,40119
973,,40119
122,1,40121
221,,40121
285,,40123
177,1,40123
218,1,40125
330,,40125
5,1,40127
6,,40127
424,,40131
635,1,40131
42,1,40133
82,,40133
108,,40135
58,1,40135
153,,40137
166,1,40137
65,1,40139
142,,40139
1,1,40141
5233,1,40143
7299,,40143
1452,1,40145
2322,,40145
526,,40147
342,1,40147
3,1,40149
1,,40149
26,1,40151
29,,40151
61,,40153
118,1,40153
39,,41001
15,1,41001
1563,,41003
1681,1,41003
4693,1,41005
4278,,41005
336,1,41007
392,,41007
104,,41009
102,1,41009
659,1,41011
811,,41011
58,1,41013
110,,41013
185,1,41015
274,,41015
2164,1,41017
2145,,41017
574,1,41019
740,,41019
9,1,41023
6,,41023
4,,41025
9,1,41025
355,1,41027
370,,41027
3274,1,41029
3107,,41029
56,1,41031
106,,41031
581,1,41033
745,,41033
427,1,41035
466,,41035
24,1,41037
28,,41037
5271,1,41039
4636,,41039
731,1,41041
541,,41041
1113,,41043
922,1,41043
47,1,41045
59,,41045
3616,,41047
2939,1,41047
18,1,41049
37,,41049
24116,1,41051
18017,,41051
366,1,41053
410,,41053
289,1,41057
288,,41057
338,,41059
426,1,41059
331,,41061
266,1,41061
37,1,41063
21,,41063
291,1,41065
302,,41065
8225,1,41067
8980,,41067
823,1,41071
1117,,41071
1228,1,42001
1595,,42001
47209,1,42003
19083,,42003
280,1,42005
446,,42005
2895,1,42007
1277,,42007
639,1,42009
186,,42009
3481,,42011
2426,1,42011
1375,1,42013
1941,,42013
838,1,42015
939,,42015
7631,1,42017
8765,,42017
2675,1,42019
2198,,42019
1102,,42021
1615,1,42021
17,1,42023
6,,42023
399,1,42025
621,,42025
3753,1,42027
3528,,42027
7447,1,42029
8359,,42029
118,1,42031
168,,42031
296,1,42033
355,,42033
96,1,42035
226,,42035
502,1,42037
642,,42037
693,1,42039
1118,,42039
2649,1,42041
3573,,42041
3022,1,42043
3883,,42043
6980,1,42045
7179,,42045
560,1,42047
422,,42047
2332,1,42049
2753,,42049
1433,,42051
3844,1,42051
1,,42053
1033,1,42055
1215,,42055
880,1,42059
407,,42059
434,,42061
565,1,42061
517,1,42063
544,,42063
929,1,42065
145,,42065
69,1,42067
105,,42067
3206,1,42069
2395,,42069
5139,1,42071
6925,,42071
2026,1,42073
823,,42073
660,1,42075
1005,,42075
3805,1,42077
5355,,42077
2775,1,42079
4749,,42079
467,1,42081
961,,42081
147,1,42083
275,,42083
3240,1,42085
1337,,42085
103,1,42087
147,,42087
2037,,42089
1200,1,42089
11688,1,42091
11026,,42091
170,1,42093
236,,42093
4102,1,42095
5622,,42095
472,1,42097
709,,42097
329,,42099
189,1,42099
27926,1,42101
21975,,42101
358,,42103
247,1,42103
37,1,42105
68,,42105
2687,1,42107
1743,,42107
295,1,42109
403,,42109
1821,1,42111
368,,42111
255,,42115
170,1,42115
234,1,42117
282,,42117
382,1,42119
478,,42119
697,1,42121
583,,42121
189,,42123
232,1,42123
6887,1,42125
2046,,42125
396,1,42127
426,,42127
12255,1,42129
3626,,42129
220,1,42131
313,,42131
2722,1,42133
3925,,42133
1030,,44001
1012,1,44001
3012,,44003
2092,1,44003
1397,1,44005
1401,,44005
10207,1,44007
9982,,44007
2385,1,44009
2319,,44009
103,1,45001
104,,45001
1394,,45003
1105,1,45003
3,1,45005
3,,45005
890,1,45007
1827,,45007
26,1,45009
18,,45009
89,1,45011
112,,45011
1935,1,45013
2724,,45013
707,1,45015
1149,,45015
4,1,45017
4408,1,45019
4269,,45019
272,1,45021
460,,45021
113,1,45023
150,,45023
